id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
115,16.488672,tcp,-,REQ,6,0,270,0,0.303238,254,0,109.165855,0,5,0,3297.7345,0,6174.6335,0,255,0,0,0,0,0,0,45,0,0,0,11,6,5,2,2,11,0,0,0,5,11,0,Normal,0
116,16.800188,tcp,-,REQ,6,0,270,0,0.297616,254,0,107.141655,0,5,0,3360.0375,0,6278.833,0,255,0,0,0,0,0,0,45,0,0,0,11,6,5,1,1,11,0,0,0,5,11,0,Normal,0
117,1.538604,tcp,http,FIN,10,10,814,1266,12.348856,62,252,3811.24707,5927.451172,2,2,170.860889,158.795219,9513.325933,271.657688,255,664847518,2707919610,255,0.333902,0.109439,0.224463,81,127,1,188,2,1,1,1,1,2,0,0,1,2,2,0,Normal,0
118,16.136995,tcp,-,REQ,6,0,270,0,0.309847,254,0,111.54493,0,5,0,3227.399,0,6033.978,0,255,0,0,0,0,0,0,45,0,0,0,11,6,5,2,2,11,0,0,0,5,11,0,Normal,0
119,16.136995,tcp,-,REQ,6,0,270,0,0.309847,254,0,111.54493,0,5,0,3227.399,0,6033.978,0,255,0,0,0,0,0,0,45,0,0,0,11,6,5,2,2,11,0,0,0,5,11,0,Normal,0
120,17.272808,tcp,-,REQ,4,0,180,0,0.173683,254,0,62.526024,0,3,0,5757.6025,0,8142.4755,0,255,0,0,0,0,0,0,45,0,0,0,12,6,8,2,2,9,0,0,0,9,9,0,Normal,0
121,17.267853,tcp,-,REQ,4,0,180,0,0.173733,254,0,62.543964,0,3,0,5755.9505,0,8140.131,0,255,0,0,0,0,0,0,45,0,0,0,12,6,8,2,2,9,0,0,0,9,9,0,Normal,0
122,17.267853,tcp,-,REQ,4,0,180,0,0.173733,254,0,62.543964,0,3,0,5755.9505,0,8140.131,0,255,0,0,0,0,0,0,45,0,0,0,12,6,8,2,2,9,0,0,0,9,9,0,Normal,0
123,0.869206,tcp,-,FIN,10,6,534,268,17.257129,254,252,4427.028809,2061.651611,2,1,89.176556,152.091797,4647.90085,215.683547,255,1130834393,1765038992,255,0.2012,0.108745,0.092455,53,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Normal,0
124,19.176811,tcp,-,REQ,4,0,180,0,0.156439,254,0,56.31802,0,3,0,6392.2705,0,9040.03,0,255,0,0,0,0,0,0,45,0,0,0,12,6,8,2,2,9,0,0,0,9,9,0,Normal,0
125,17.272808,tcp,-,REQ,4,0,180,0,0.173683,254,0,62.526024,0,3,0,5757.6025,0,8142.4755,0,255,0,0,0,0,0,0,45,0,0,0,12,6,8,2,2,9,0,0,0,9,9,0,Normal,0
126,16.687513,tcp,-,REQ,4,0,180,0,0.179775,254,0,64.719048,0,3,0,5562.5045,0,7866.557,0,255,0,0,0,0,0,0,45,0,0,0,12,6,8,2,2,9,0,0,0,9,9,0,Normal,0
127,19.176811,tcp,-,REQ,4,0,180,0,0.156439,254,0,56.31802,0,3,0,6392.2705,0,9040.03,0,255,0,0,0,0,0,0,45,0,0,0,12,6,8,2,2,9,0,0,0,9,9,0,Normal,0
128,0.816781,tcp,-,FIN,10,6,2516,268,18.364776,254,252,22184.65039,2193.978516,2,1,90.476222,137.692797,4489.654147,196.170453,255,2986121594,4120927092,255,0.234341,0.128308,0.106033,252,45,0,0,12,1,1,1,1,3,0,0,0,9,3,0,Normal,0
129,16.687513,tcp,-,REQ,4,0,180,0,0.179775,254,0,64.719048,0,3,0,5562.5045,0,7866.557,0,255,0,0,0,0,0,0,45,0,0,0,12,6,8,2,2,9,0,0,0,9,9,0,Normal,0
130,0.724897,tcp,-,FIN,10,6,534,268,20.692594,254,252,5308.340332,2472.075195,2,1,78.324111,114.136,4176.591702,179.829109,255,1754390776,3920969527,255,0.305671,0.154212,0.151459,53,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Normal,0
131,1.625287,tcp,http,FIN,12,8,876,1182,11.690243,62,252,3952.532471,5094.484863,2,2,147.753369,221.341281,7502.326999,308.739156,255,1189974610,4041664482,255,0.184153,0.075141,0.109012,73,148,1,189,1,1,2,1,1,1,0,0,1,1,1,0,Normal,0
132,1.739142,tcp,-,FIN,10,8,2516,354,9.774935,254,252,10418.93066,1425.990601,2,1,193.200556,237.767719,11446.07773,345.173906,255,2807919407,90823043,255,0.155534,0.074759,0.080775,252,44,0,0,12,1,1,1,1,3,0,0,0,1,3,0,Normal,0
133,0.885835,tcp,-,FIN,10,6,534,268,16.933176,254,252,4343.924316,2022.950073,2,1,98.388333,146.184594,4828.08777,224.065016,255,1049614339,2314763912,255,0.264407,0.154903,0.109504,53,45,0,0,4,1,1,1,1,3,0,0,0,2,3,0,Normal,0
134,1.179485,tcp,-,FIN,10,8,534,354,14.413071,254,252,3262.440918,2102.612549,2,1,131.053889,157.24,7212.306954,296.206062,255,2521601668,1350177862,255,0.153475,0.059793,0.093682,53,44,0,0,5,1,1,1,1,2,0,0,0,2,2,0,Normal,0
135,1.318945,tcp,-,FIN,10,8,2516,354,12.889089,254,252,13738.25195,1880.290649,2,1,139.290556,176.796141,8370.505282,290.400688,255,194472982,3611257216,255,0.141348,0.081363,0.059985,252,44,0,0,1,1,2,1,1,1,0,0,0,1,2,0,Normal,0
136,1.048635,tcp,http,FIN,10,8,824,1206,16.211551,62,252,5660.692383,8056.1875,2,2,116.515,129.34943,6160.721977,249.897156,255,3719681799,1268959706,255,0.263248,0.142526,0.120722,82,151,1,201,4,1,1,1,1,4,0,0,1,1,4,0,Normal,0
137,1.49338,tcp,http,FIN,10,10,822,1378,12.722817,62,252,3964.161865,6648.006836,2,2,165.843111,154.136328,9429.113098,361.663156,255,2803389328,344484475,255,0.24616,0.106148,0.140012,82,138,1,190,4,1,19,3,3,4,0,0,9,3,4,0,Normal,0
138,1.49338,tcp,http,FIN,10,10,822,1378,12.722817,62,252,3964.161865,6648.006836,2,2,165.843111,154.136328,9429.113098,361.663156,255,2803389328,344484475,255,0.24616,0.106148,0.140012,82,138,1,190,4,1,19,3,3,4,0,0,9,3,4,0,Normal,0
139,0.657843,tcp,-,FIN,10,8,534,354,25.842032,254,252,5849.419922,3769.896484,2,1,71.205889,82.13343,3940.160955,155.716141,255,3513978104,3009814518,255,0.154585,0.0829,0.071685,53,44,0,0,5,1,1,1,1,2,0,0,0,1,2,0,Normal,0
140,1.49338,tcp,http,FIN,10,10,822,1378,12.722817,62,252,3964.161865,6648.006836,2,2,165.843111,154.136328,9429.113098,361.663156,255,2803389328,344484475,255,0.24616,0.106148,0.140012,82,138,1,190,4,1,19,3,3,4,0,0,9,3,4,0,Normal,0
141,1.450415,tcp,-,FIN,10,8,2516,354,11.720783,254,252,12492.97559,1709.855469,2,1,161.142778,196.436281,10739.8817,272.772906,255,2169276756,153020640,255,0.148026,0.075352,0.072674,252,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Normal,0
142,1.45018,tcp,-,FIN,10,8,534,354,11.722682,254,252,2653.463623,1710.132446,2,1,161.131111,186.609422,10858.87348,275.466563,255,676216202,1044137019,255,0.147977,0.075253,0.072724,53,44,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Normal,0
143,1.302269,tcp,-,FIN,10,8,534,354,13.054139,254,252,2954.842773,1904.36853,2,1,131.686,173.98,9299.015842,230.862594,255,1096251361,3075233536,255,0.162513,0.084404,0.078109,53,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0
144,1.20946,tcp,http,FIN,10,8,816,1294,14.055859,62,252,4861.673828,7494.253418,2,2,134.384444,161.683141,8559.975615,332.885312,255,4178422368,2909803900,255,0.160495,0.076835,0.08366,82,162,1,245,4,1,1,1,1,4,0,0,1,1,5,0,Normal,0
145,0.638839,tcp,-,FIN,10,6,2516,268,23.480094,254,252,28363.95313,2805.088623,2,1,67.101111,99.882797,3558.53123,152.201516,255,2761340365,4249137715,255,0.223974,0.139422,0.084552,252,45,0,0,2,1,1,1,1,2,0,0,0,2,3,0,Normal,0
146,1.368353,tcp,http,FIN,10,10,810,1138,13.885306,62,252,4262.058105,5992.605469,2,2,151.936889,140.481,8151.237969,274.637688,255,3927142267,686902016,255,0.257473,0.104015,0.153458,81,114,1,199,4,1,2,2,2,4,0,0,4,3,5,0,Normal,0
147,1.368353,tcp,http,FIN,10,10,810,1138,13.885306,62,252,4262.058105,5992.605469,2,2,151.936889,140.481,8151.237969,274.637688,255,3927142267,686902016,255,0.257473,0.104015,0.153458,81,114,1,199,4,1,2,2,2,4,0,0,4,3,5,0,Normal,0
148,0.963874,tcp,-,FIN,10,8,2516,354,17.63716,254,252,18799.13867,2572.950439,2,1,104.145556,128.774,6995.117633,184.499641,255,4020956110,929068355,255,0.122622,0.062448,0.060174,252,44,0,0,2,1,2,1,1,2,0,0,0,1,3,0,Normal,0
149,0.866189,tcp,-,FIN,10,8,534,354,19.626202,254,252,4442.448242,2863.116455,2,1,91.926889,103.145141,4882.050891,188.508297,255,4029826422,3624478972,255,0.237641,0.144164,0.093477,53,44,0,0,4,1,1,1,1,1,0,0,0,3,1,0,Normal,0
150,0.720965,tcp,http,FIN,10,8,800,1246,23.579507,62,252,7989.291992,12105.99609,2,2,80.107222,93.228859,4202.933493,149.406563,255,3269906757,2745857208,255,0.142953,0.067697,0.075256,80,156,1,221,2,1,20,1,1,2,0,0,1,1,2,0,Normal,0
151,0.650809,tcp,-,FIN,10,6,2516,268,23.048237,254,252,27842.27148,2753.496094,2,1,65.168778,105.39,3580.068927,150.487172,255,1790221268,1361794474,255,0.286305,0.12385,0.162455,252,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
152,1.09756,tcp,http,FIN,10,10,792,1140,17.311126,62,252,5196.981934,7478.40625,2,2,121.937222,113.950555,7823.68249,154.534266,255,365998042,2150456672,255,0.149633,0.072004,0.077629,79,114,1,125,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
153,0.847027,tcp,-,FIN,10,6,534,268,17.708999,254,252,4542.948242,2115.63501,2,1,90.553,146.489,4881.42292,226.545547,255,854834386,928619636,255,0.265274,0.114578,0.150696,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
154,0.698707,tcp,-,FIN,10,6,2516,268,21.468227,254,252,25933.61719,2564.737549,2,1,72.785,117.88,3880.991189,184.798297,255,2697171862,79615878,255,0.203594,0.109304,0.09429,252,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
155,1.058935,tcp,-,FIN,10,8,2516,354,16.053865,254,252,17111.53125,2341.975586,2,1,117.649444,141.687141,7825.927286,202.278828,255,2876010731,1773399987,255,0.15398,0.067118,0.086862,252,44,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Normal,0
156,0.762124,tcp,-,FIN,10,8,534,354,22.306081,254,252,5049.047363,3254.063721,2,1,84.680444,97.66257,5196.7357,131.455094,255,2450225453,857637212,255,0.132417,0.07776,0.054657,53,44,0,0,6,1,1,1,1,4,0,0,0,1,4,0,Normal,0
157,0.696721,tcp,-,FIN,10,8,2516,354,24.40001,254,252,26007.54102,3559.531006,2,1,74.717,90.208289,4045.492527,163.732797,255,3664217323,1561140497,255,0.137256,0.065254,0.072002,252,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0
158,1.552272,tcp,http,FIN,10,8,822,1120,10.951689,62,252,3813.764648,5050.661133,2,2,172.474667,205.666422,10175.85319,397.208594,255,1797628756,1731393852,255,0.22291,0.098223,0.124687,82,140,1,157,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
159,1.080772,tcp,-,FIN,10,8,534,354,15.729496,254,252,3560.417725,2294.656006,2,1,118.041778,140.174578,7023.830555,207.317875,255,150265011,4249647506,255,0.18222,0.099541,0.082679,53,44,0,0,6,1,1,1,1,4,0,0,0,1,4,0,Normal,0
160,0.685279,tcp,-,FIN,10,6,534,268,21.888895,254,252,5615.230957,2614.993164,2,1,63.285444,108.015,3505.66538,138.291359,255,2270531088,1239868836,255,0.236791,0.145203,0.091588,53,45,0,0,5,1,1,1,1,3,0,0,0,2,3,0,Normal,0
161,0.874161,tcp,http,FIN,10,10,796,1192,21.735126,62,252,6561.720215,9819.701172,2,2,97.129,86.873555,5342.234208,160.059984,255,3592259928,3043092096,255,0.174053,0.091674,0.082379,80,119,1,151,2,1,1,1,1,1,0,0,1,1,1,0,Normal,0
162,0.633507,tcp,-,FIN,10,6,2516,268,23.677717,254,252,28602.68164,2828.697998,2,1,66.765333,112.086602,3599.072528,181.029141,255,2985558268,2856325946,255,0.15334,0.073071,0.080269,252,45,0,0,18,1,1,1,1,1,0,0,0,2,1,0,Normal,0
163,0.418529,tcp,-,FIN,10,6,534,268,35.83981,254,252,9194.105469,4281.662598,2,1,43.467333,66.652203,2208.951184,89.613461,255,1570613953,2907579949,255,0.155128,0.08526,0.069868,53,45,0,0,5,1,2,2,1,3,0,0,0,2,3,0,Normal,0
164,9.734114,tcp,-,REQ,12,0,540,0,1.130046,254,0,406.816711,0,11,0,884.919437,0,1438.30125,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
165,9.05373,tcp,-,REQ,12,0,540,0,1.214969,254,0,437.388794,0,11,0,823.066375,0,1273.996375,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
166,8.834706,tcp,-,REQ,12,0,540,0,1.245089,254,0,448.232208,0,11,0,803.155062,0,1223.7005,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
167,9.05373,tcp,-,REQ,12,0,540,0,1.214969,254,0,437.388794,0,11,0,823.066375,0,1273.996375,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
168,8.232217,tcp,-,REQ,12,0,540,0,1.336214,254,0,481.036896,0,11,0,748.383375,0,1073.022,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
169,9.492497,tcp,-,REQ,12,0,540,0,1.15881,254,0,417.17157,0,11,0,862.95425,0,1377.74275,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
170,8.232217,tcp,-,REQ,12,0,540,0,1.336214,254,0,481.036896,0,11,0,748.383375,0,1073.022,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
171,9.492497,tcp,-,REQ,12,0,540,0,1.15881,254,0,417.17157,0,11,0,862.95425,0,1377.74275,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
172,1.139638,tcp,-,FIN,10,8,534,354,14.917018,254,252,3376.510986,2176.129639,2,1,126.522667,138.379141,7527.464104,177.597625,255,516089707,2848975953,255,0.272878,0.170975,0.101903,53,44,0,0,5,1,2,2,1,3,0,0,0,2,3,0,Normal,0
173,9.734114,tcp,-,REQ,12,0,540,0,1.130046,254,0,406.816711,0,11,0,884.919437,0,1438.30125,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
174,8.834706,tcp,-,REQ,12,0,540,0,1.245089,254,0,448.232208,0,11,0,803.155062,0,1223.7005,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
175,0.000006,tcp,-,REQ,2,0,90,0,166666.6608,254,0,59999996,0,1,0,0.006,0,0,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,1,1,18,0,0,0,11,17,0,Normal,0
176,13.982293,tcp,-,REQ,10,0,450,0,0.643671,254,0,231.721649,0,9,0,1553.588125,0,3023.2175,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
177,20.535067,tcp,-,REQ,10,0,450,0,0.438275,254,0,157.778885,0,9,0,2281.67375,0,5055.469,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
178,18.112692,tcp,-,REQ,10,0,450,0,0.496889,254,0,178.880096,0,9,0,2012.521375,0,4301.3875,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
179,0.500492,tcp,-,FIN,10,6,2516,268,29.97051,254,252,36204.375,3580.477051,2,1,55.454778,87.089602,2698.828515,125.331422,255,2593748055,4108003839,255,0.109026,0.065034,0.043992,252,45,0,0,27,1,1,1,1,1,0,0,0,22,1,0,Normal,0
180,15.328777,tcp,-,REQ,10,0,450,0,0.587131,254,0,211.367157,0,9,0,1703.1975,0,3444.5785,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
181,14.958252,tcp,-,REQ,10,0,450,0,0.601675,254,0,216.602844,0,9,0,1662.028,0,3325.15875,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
182,13.053721,tcp,-,REQ,10,0,450,0,0.689459,254,0,248.205078,0,9,0,1450.4135,0,2746.9375,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
183,1.12155,tcp,http,FIN,12,10,890,1150,18.724088,62,252,5820.516602,7382.640137,2,2,101.878273,114.842109,6268.573175,186.929859,255,3214576969,978178361,255,0.155339,0.08797,0.067369,74,115,1,130,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
184,14.958252,tcp,-,REQ,10,0,450,0,0.601675,254,0,216.602844,0,9,0,1662.028,0,3325.15875,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
185,19.106997,tcp,-,REQ,10,0,450,0,0.471032,254,0,169.571396,0,9,0,2122.9995,0,4611.1625,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
186,24.755817,tcp,-,REQ,10,0,450,0,0.363551,254,0,130.878326,0,9,0,2750.64575,0,6359.573,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,1,1,25,0,0,0,22,25,0,Normal,0
187,23.255651,tcp,-,REQ,10,0,450,0,0.387003,254,0,139.320969,0,9,0,2583.96125,0,5897.124,0,255,0,0,0,0,0,0,45,0,0,0,18,6,6,2,2,18,0,0,0,6,17,0,Normal,0
188,22.761002,tcp,-,REQ,10,0,450,0,0.395413,254,0,142.34874,0,9,0,2529,0,5749.481,0,255,0,0,0,0,0,0,45,0,0,0,18,6,6,2,2,18,0,0,0,6,17,0,Normal,0
189,23.255651,tcp,-,REQ,10,0,450,0,0.387003,254,0,139.320969,0,9,0,2583.96125,0,5897.124,0,255,0,0,0,0,0,0,45,0,0,0,18,6,6,2,2,18,0,0,0,6,17,0,Normal,0
190,22.761002,tcp,-,REQ,10,0,450,0,0.395413,254,0,142.34874,0,9,0,2529,0,5749.481,0,255,0,0,0,0,0,0,45,0,0,0,18,6,6,2,2,18,0,0,0,6,17,0,Normal,0
191,18.44595,tcp,-,REQ,10,0,450,0,0.487912,254,0,175.648315,0,9,0,2049.54975,0,4402.1095,0,255,0,0,0,0,0,0,45,0,0,0,18,6,6,1,1,18,0,0,0,6,17,0,Normal,0
192,24.755817,tcp,-,REQ,10,0,450,0,0.363551,254,0,130.878326,0,9,0,2750.64575,0,6359.573,0,255,0,0,0,0,0,0,45,0,0,0,18,6,6,1,1,18,0,0,0,6,17,0,Normal,0
193,15.328777,tcp,-,REQ,10,0,450,0,0.587131,254,0,211.367157,0,9,0,1703.1975,0,3444.5785,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
194,13.053721,tcp,-,REQ,10,0,450,0,0.689459,254,0,248.205078,0,9,0,1450.4135,0,2746.9375,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
195,20.535067,tcp,-,REQ,10,0,450,0,0.438275,254,0,157.778885,0,9,0,2281.67375,0,5055.469,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
196,21.025787,tcp,-,REQ,10,0,450,0,0.428046,254,0,154.096481,0,9,0,2336.19825,0,5212.482,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
197,21.987556,tcp,-,REQ,10,0,450,0,0.409322,254,0,147.356079,0,9,0,2443.06175,0,5508.143,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
198,18.112692,tcp,-,REQ,10,0,450,0,0.496889,254,0,178.880096,0,9,0,2012.521375,0,4301.3875,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
199,18.44595,tcp,-,REQ,10,0,450,0,0.487912,254,0,175.648315,0,9,0,2049.54975,0,4402.1095,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,1,1,25,0,0,0,22,25,0,Normal,0
200,21.987556,tcp,-,REQ,10,0,450,0,0.409322,254,0,147.356079,0,9,0,2443.06175,0,5508.143,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
